objectid,duplicate objectid,images,parentid,title,scope note,creator,date,description,paratext_type,tag,source,publisher,gcd_id,gcd_link,type,format,language,image_source,image_source_link,rights,rightsstatement,display_template,object_location,image_small,image_thumb,note,prefix
cbp_0278,FALSE,TRUE,cbp_0274,Note: Ginger #10 (July 1954). Archie Comics. Detail.,Detail,"Woggon, Bill",1954-07,"Katy Keene feature in Ginger #10, featuring reader-contributed content.",note,reader-contributed content,Ginger #10 (July 1954). Archie Comics.,Archie,206875,<a href='https://www.comics.org/issue/206875/'>206875</a>,Image;StillImage,image/jpeg,eng,Comic Book Plus,https://comicbookplus.com/?dlid=71768,,,image,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_0278.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_0278_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_0278_th.jpg,,
cbp_0279,FALSE,TRUE,cbp_0274,Note: Ginger #10 (July 1954). Archie Comics. Detail.,Detail,"Woggon, Bill",1954-07,"Katy Keene feature in Ginger #10, featuring reader-contributed content.",note,reader-contributed content,Ginger #10 (July 1954). Archie Comics.,Archie,206875,<a href='https://www.comics.org/issue/206875/'>206875</a>,Image;StillImage,image/jpeg,eng,Comic Book Plus,https://comicbookplus.com/?dlid=71768,,,image,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_0279.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_0279_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_0279_th.jpg,,
cbp_0280,FALSE,TRUE,cbp_0274,Note: Ginger #10 (July 1954). Archie Comics. Detail.,Detail,"Woggon, Bill",1954-07,"Katy Keene feature in Ginger #10, featuring reader-contributed content.",note,reader-contributed content,Ginger #10 (July 1954). Archie Comics.,Archie,206875,<a href='https://www.comics.org/issue/206875/'>206875</a>,Image;StillImage,image/jpeg,eng,Comic Book Plus,https://comicbookplus.com/?dlid=71768,,,image,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_0280.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_0280_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_0280_th.jpg,,
cbp_0281,FALSE,TRUE,cbp_0274,Note: Ginger #10 (July 1954). Archie Comics. Detail.,Detail,"Woggon, Bill",1954-07,"Katy Keene feature in Ginger #10, featuring reader-contributed content.",note,reader-contributed content,Ginger #10 (July 1954). Archie Comics.,Archie,206875,<a href='https://www.comics.org/issue/206875/'>206875</a>,Image;StillImage,image/jpeg,eng,Comic Book Plus,https://comicbookplus.com/?dlid=71768,,,image,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_0281.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_0281_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_0281_th.jpg,,
cbp_0282,FALSE,TRUE,cbp_0274,Note: Ginger #10 (July 1954). Archie Comics. Detail.,Detail,"Woggon, Bill",1954-07,"Katy Keene feature in Ginger #10, featuring reader-contributed content.",note,reader-contributed content,Ginger #10 (July 1954). Archie Comics.,Archie,206875,<a href='https://www.comics.org/issue/206875/'>206875</a>,Image;StillImage,image/jpeg,eng,Comic Book Plus,https://comicbookplus.com/?dlid=71768,,,image,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_0282.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_0282_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_0282_th.jpg,,
cbp_0283,FALSE,TRUE,cbp_0274,Note: Ginger #10 (July 1954). Archie Comics. Detail.,Detail,"Woggon, Bill",1954-07,"Katy Keene feature in Ginger #10, featuring reader-contributed content.",note,reader-contributed content,Ginger #10 (July 1954). Archie Comics.,Archie,206875,<a href='https://www.comics.org/issue/206875/'>206875</a>,Image;StillImage,image/jpeg,eng,Comic Book Plus,https://comicbookplus.com/?dlid=71768,,,image,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_0283.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_0283_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_0283_th.jpg,,
cbp_0284,FALSE,TRUE,,Documentary paratext: Katy Keene #1 (1949). Archie Comics. ,,"Woggon, Bill",1949,"Page with names (both real and fictional), congratulating Katy Keene and Bill Woggon on the character getting her own magazine. ",documentary paratext,reader-contributed content,Katy Keene #1 (1949). Archie Comics.,Archie,209491,<a href='https://www.comics.org/issue/209491/'>209491</a>,Image;StillImage,image/jpeg,eng,Comic Book Plus,https://comicbookplus.com/?dlid=71132,,,image,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_0284.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_0284_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_0284_th.jpg,,
cbp_0285,FALSE,TRUE,,Editorial: “Uncle Joe Says.” Amazing Mystery Funnies Vol. 2 #7 (July 1939). Centaur Publications. ,,,1939-07,"Editorial written by “Uncle Joe,” calling for submission of reader’s publications for recognition",editorial,reader-contributed content,“Uncle Joe Says.” Amazing Mystery Funnies Vol. 2 #7 (July 1939). Centaur Publications.,Centaur,478,<a href='https://www.comics.org/issue/478/'>478</a>,Image;StillImage,image/jpeg,eng,Digital Comic Museum,https://digitalcomicmuseum.com/index.php?dlid=756,,,compound_object,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_0287.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_0287_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_0287_th.jpg,,
cbp_0286,FALSE,TRUE,cbp_0285,Editorial: “Uncle Joe Says.” Amazing Mystery Funnies Vol. 2 #7 (July 1939). Centaur Publications. Full page.,Full page,,1939-07,"Editorial written by “Uncle Joe,” calling for submission of reader’s publications for recognition",editorial,reader-contributed content,“Uncle Joe Says.” Amazing Mystery Funnies Vol. 2 #7 (July 1939). Centaur Publications.,Centaur,478,<a href='https://www.comics.org/issue/478/'>478</a>,Image;StillImage,image/jpeg,eng,Digital Comic Museum,https://digitalcomicmuseum.com/index.php?dlid=756,,,image,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_0286.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_0286_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_0286_th.jpg,,
cbp_0287,FALSE,TRUE,cbp_0285,Editorial: “Uncle Joe Says.” Amazing Mystery Funnies Vol. 2 #7 (July 1939). Centaur Publications. Detail.,Detail,,1939-07,"Editorial written by “Uncle Joe,” calling for submission of reader’s publications for recognition",editorial,reader-contributed content,“Uncle Joe Says.” Amazing Mystery Funnies Vol. 2 #7 (July 1939). Centaur Publications.,Centaur,478,<a href='https://www.comics.org/issue/478/'>478</a>,Image;StillImage,image/jpeg,eng,Digital Comic Museum,https://digitalcomicmuseum.com/index.php?dlid=756,,,image,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_0287.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_0287_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_0287_th.jpg,no image,
cbp_0288,FALSE,TRUE,,Documentary paratext: The Arrow #1 (October 1940). Centaur Publications. ,,"Gustavson, Paul",1940-10,Page heading of illustrations of characters in action on the relevant page.,documentary paratext,,The Arrow #1 (October 1940). Centaur Publications.,Centaur,1034,<a href='https://www.comics.org/issue/1034/'>1034</a>,Image;StillImage,image/jpeg,eng,Comic Book Plus,https://comicbookplus.com/?dlid=72663,,,compound_object,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_0290.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_0290_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_0290_th.jpg,,
cbp_0289,FALSE,TRUE,cbp_0288,Documentary paratext: The Arrow #1 (October 1940). Centaur Publications. Full page.,Full page,"Gustavson, Paul",1940-10,Page heading of illustrations of characters in action on the relevant page.,documentary paratext,,The Arrow #1 (October 1940). Centaur Publications.,Centaur,1034,<a href='https://www.comics.org/issue/1034/'>1034</a>,Image;StillImage,image/jpeg,eng,Comic Book Plus,https://comicbookplus.com/?dlid=72663,,,image,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_0289.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_0289_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_0289_th.jpg,,
cbp_0290,FALSE,TRUE,cbp_0288,Documentary paratext: The Arrow #1 (October 1940). Centaur Publications. Detail.,Detail,"Gustavson, Paul",1940-10,Page heading of illustrations of characters in action on the relevant page.,documentary paratext,,The Arrow #1 (October 1940). Centaur Publications.,Centaur,1034,<a href='https://www.comics.org/issue/1034/'>1034</a>,Image;StillImage,image/jpeg,eng,Comic Book Plus,https://comicbookplus.com/?dlid=72663,,,image,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_0290.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_0290_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_0290_th.jpg,,
cbp_0291,FALSE,TRUE,,Advertisement: “This Beautiful Desk…” The Arrow #1 (October 1940). Centaur Publications. ,,,1940-10,Advertisement for a desk in The Arrow #1.,advertisement,,“This Beautiful Desk…” The Arrow #1 (October 1940). Centaur Publications.,Centaur,1034,<a href='https://www.comics.org/issue/1034/'>1034</a>,Image;StillImage,image/jpeg,eng,Comic Book Plus,https://comicbookplus.com/?dlid=72663,,,image,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_0291.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_0291_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_0291_th.jpg,,
cbp_0292,FALSE,TRUE,,Note: Guns Against Gangsters #1 (September 1948). The Premium Group of Comics. ,,,1948-09,Note teasing next issue of Guns Against Gangsters.,note,,Guns Against Gangsters #1 (September 1948). The Premium Group of Comics.,Novelty Premium Curtis,240188,<a href='https://www.comics.org/issue/240188/'>240188</a>,Image;StillImage,image/jpeg,eng,Comic Book Plus,https://comicbookplus.com/?dlid=22764,,,compound_object,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_0294.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_0294_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_0294_th.jpg,,
cbp_0293,FALSE,TRUE,cbp_0292,Note: Guns Against Gangsters #1 (September 1948). The Premium Group of Comics. Full page.,Full page,,1948-09,Note teasing next issue of Guns Against Gangsters.,note,,Guns Against Gangsters #1 (September 1948). The Premium Group of Comics.,Novelty Premium Curtis,240188,<a href='https://www.comics.org/issue/240188/'>240188</a>,Image;StillImage,image/jpeg,eng,Comic Book Plus,https://comicbookplus.com/?dlid=22764,,,image,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_0293.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_0293_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_0293_th.jpg,,
cbp_0294,FALSE,TRUE,cbp_0292,Note: Guns Against Gangsters #1 (September 1948). The Premium Group of Comics. Detail.,Detail,,1948-09,Note teasing next issue of Guns Against Gangsters.,note,,Guns Against Gangsters #1 (September 1948). The Premium Group of Comics.,Novelty Premium Curtis,240188,<a href='https://www.comics.org/issue/240188/'>240188</a>,Image;StillImage,image/jpeg,eng,Comic Book Plus,https://comicbookplus.com/?dlid=22764,,,image,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_0294.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_0294_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_0294_th.jpg,,
cbp_0295,FALSE,TRUE,,Advertisement: “The best costs you less.” Frisky Fables Vol. 5 #2 (June 1949). The Premium Group of Comics.  ,,,1949-06,Advertisement for a car-seat cover in Frisky Fables.,advertisement,,“The best costs you less.” Frisky Fables Vol. 5 #2 (June 1949). The Premium Group of Comics. ,Novelty Premium Curtis,236606,<a href='https://www.comics.org/issue/236606/'>236606</a>,Image;StillImage,image/jpeg,eng,Comic Book Plus,https://comicbookplus.com/?dlid=60093,,,image,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_0295.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_0295_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_0295_th.jpg,,
cbp_0296,FALSE,TRUE,,Correspondence: “The readers write...” Frisky Fables Vol. 4 #7 (February 1949). The Premium Group of Comics. ,,,1949-02,Readers’ letters to the editor about Frisky Fables.,correspondence,reader-contributed content,“The readers write...” Frisky Fables Vol. 4 #7 (February 1949). The Premium Group of Comics.,Novelty Premium Curtis,236606,<a href='https://www.comics.org/issue/236606/'>236606</a>,Image;StillImage,image/jpeg,eng,Comic Book Plus,https://comicbookplus.com/?dlid=37453,,,compound_object,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_0298.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_0298_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_0298_th.jpg,,
cbp_0297,FALSE,TRUE,cbp_0296,Correspondence: “The readers write...” Frisky Fables Vol. 4 #7 (February 1949). The Premium Group of Comics. Full page.,Full page,,1949-02,Readers’ letters to the editor about Frisky Fables.,correspondence,reader-contributed content,“The readers write...” Frisky Fables Vol. 4 #7 (February 1949). The Premium Group of Comics.,Novelty Premium Curtis,236606,<a href='https://www.comics.org/issue/236606/'>236606</a>,Image;StillImage,image/jpeg,eng,Comic Book Plus,https://comicbookplus.com/?dlid=37453,,,image,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_0297.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_0297_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_0297_th.jpg,,
cbp_0298,FALSE,TRUE,cbp_0296,Correspondence: “The readers write...” Frisky Fables Vol. 4 #7 (February 1949). The Premium Group of Comics. Detail.,Detail,,1949-02,Readers’ letters to the editor about Frisky Fables.,correspondence,reader-contributed content,“The readers write...” Frisky Fables Vol. 4 #7 (February 1949). The Premium Group of Comics.,Novelty Premium Curtis,236606,<a href='https://www.comics.org/issue/236606/'>236606</a>,Image;StillImage,image/jpeg,eng,Comic Book Plus,https://comicbookplus.com/?dlid=37453,,,image,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_0298.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_0298_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_0298_th.jpg,,
cbp_0299,FALSE,TRUE,,Editorial: “Friskytown News.” Frisky Fables Vol. 4 #7 (February 1949). The Premium Group of Comics. ,,"Wheeler, Robert D.;Urban, Katharine; Cummin, Mel",1949-02,Editorial calling for donations to the March of Dimes campaign.,editorial,,“Friskytown News.” Frisky Fables Vol. 4 #7 (February 1949). The Premium Group of Comics.,Novelty Premium Curtis,236606,<a href='https://www.comics.org/issue/236606/'>236606</a>,Image;StillImage,image/jpeg,eng,Comic Book Plus,https://comicbookplus.com/?dlid=37453,,,compound_object,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_0301.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_0301_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_0301_th.jpg,,
cbp_0300,FALSE,TRUE,cbp_0299,Editorial: “Friskytown News.” Frisky Fables Vol. 4 #7 (February 1949). The Premium Group of Comics. Full page.,Full page,"Wheeler, Robert D.;Urban, Katharine; Cummin, Mel",1949-02,Editorial calling for donations to the March of Dimes campaign.,editorial,,“Friskytown News.” Frisky Fables Vol. 4 #7 (February 1949). The Premium Group of Comics.,Novelty Premium Curtis,236606,<a href='https://www.comics.org/issue/236606/'>236606</a>,Image;StillImage,image/jpeg,eng,Comic Book Plus,https://comicbookplus.com/?dlid=37453,,,image,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_0300.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_0300_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_0300_th.jpg,,
cbp_0301,FALSE,TRUE,cbp_0299,Editorial: “Friskytown News.” Frisky Fables Vol. 4 #7 (February 1949). The Premium Group of Comics. Detail.,Detail,"Wheeler, Robert D.;Urban, Katharine; Cummin, Mel",1949-02,Editorial calling for donations to the March of Dimes campaign.,editorial,,“Friskytown News.” Frisky Fables Vol. 4 #7 (February 1949). The Premium Group of Comics.,Novelty Premium Curtis,236606,<a href='https://www.comics.org/issue/236606/'>236606</a>,Image;StillImage,image/jpeg,eng,Comic Book Plus,https://comicbookplus.com/?dlid=37453,,,image,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_0301.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_0301_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_0301_th.jpg,,
cbp_0302,FALSE,TRUE,,"Documentary paratext: Blue Bolt #1 (June 1940). Novelty Press, Inc. ",,,1940-06,Page with animated cutout character and assembly instructions.,documentary paratext,,"Blue Bolt #1 (June 1940). Novelty Press, Inc.",Novelty Premium Curtis,845,<a href='https://www.comics.org/issue/845/'>845</a>,Image;StillImage,image/jpeg,eng,Comic Book Plus,https://comicbookplus.com/?dlid=73450,,,compound_object,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_0304.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_0304_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_0304_th.jpg,,
cbp_0303,FALSE,TRUE,cbp_0302,"Documentary paratext: Blue Bolt #1 (June 1940). Novelty Press, Inc. Full page.",Full page,,1940-06,Page with animated cutout character and assembly instructions.,documentary paratext,,"Blue Bolt #1 (June 1940). Novelty Press, Inc.",Novelty Premium Curtis,845,<a href='https://www.comics.org/issue/845/'>845</a>,Image;StillImage,image/jpeg,eng,Comic Book Plus,https://comicbookplus.com/?dlid=73450,,,image,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_0303.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_0303_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_0303_th.jpg,,
cbp_0304,FALSE,TRUE,cbp_0302,"Documentary paratext: Blue Bolt #1 (June 1940). Novelty Press, Inc. Detail.",Detail,,1940-06,Page with animated cutout character and assembly instructions.,documentary paratext,,"Blue Bolt #1 (June 1940). Novelty Press, Inc.",Novelty Premium Curtis,845,<a href='https://www.comics.org/issue/845/'>845</a>,Image;StillImage,image/jpeg,eng,Comic Book Plus,https://comicbookplus.com/?dlid=73450,,,image,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_0304.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_0304_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_0304_th.jpg,,
cbp_0305,FALSE,TRUE,,"Solicitation: Blue Bolt #1 (June 1940). Novelty Press, Inc. ",,,1940-06,Solicitation for letters explaining why the writer likes Blue Bolt comics.,solicitation,reader-contributed content,"Blue Bolt #1 (June 1940). Novelty Press, Inc.",Novelty Premium Curtis,845,<a href='https://www.comics.org/issue/845/'>845</a>,Image;StillImage,image/jpeg,eng,Comic Book Plus,https://comicbookplus.com/?dlid=73450,,,image,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_0305.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_0305_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_0305_th.jpg,,
